0.0002	3.7477
0.0007	3.806
0.0012000000000000001	3.8631
0.0017000000000000001	3.9189000000000003
0.0021000000000000003	3.9733
0.0026000000000000003	4.0263
0.0031000000000000003	4.0776
0.0036000000000000003	4.127400000000001
0.0041	4.1755
0.0046	4.2219
0.005	4.2664
0.0055000000000000005	4.3091
0.006	4.3498
0.006500000000000001	4.3886
0.007	4.4253
0.007500000000000001	4.46
0.008	4.492500000000001
0.008400000000000001	4.5229
0.0089	4.5511
0.0094	4.577
0.0099	4.6007
0.010400000000000001	4.6222
0.0109	4.6413
0.011300000000000001	4.6582
0.0118	4.6727
0.0123	4.6850000000000005
0.0128	4.6949000000000005
0.013300000000000001	4.7026
0.013800000000000002	4.708
0.0142	4.7111
0.014700000000000001	4.712000000000001
0.0152	4.7106
0.015700000000000002	4.7071000000000005
0.0162	4.7015
0.0167	4.6938
0.0172	4.684
0.0176	4.6723
0.0181	4.6586
0.018600000000000002	4.6431000000000004
0.019100000000000002	4.6258
0.0196	4.6067
0.0201	4.5861
0.0205	4.5638000000000005
0.021	4.5401
0.021500000000000002	4.515000000000001
0.022000000000000002	4.488700000000001
0.022500000000000003	4.4611
0.023	4.4324
0.0234	4.4028
0.0239	4.3722
0.0244	4.3409
0.024900000000000002	4.3089
0.025400000000000002	4.276400000000001
0.025900000000000003	4.2435
0.0263	4.2102
0.0268	4.1767
0.0273	4.1432
0.027800000000000002	4.1097
0.028300000000000002	4.0764000000000005
0.028800000000000003	4.0433
0.029300000000000003	4.0107
0.0297	3.9786
0.0302	3.9471000000000003
0.0307	3.9165
0.031200000000000002	3.8867000000000003
0.0317	3.8579000000000003
0.0322	3.8303000000000003
0.032600000000000004	3.8039
0.033100000000000004	3.7789
0.033600000000000005	3.7554000000000003
0.0341	3.7334
0.0346	3.7132
0.0351	3.6947
0.035500000000000004	3.6782000000000004
0.036000000000000004	3.6636
0.036500000000000005	3.6511
0.037000000000000005	3.6408
0.0375	3.6328
0.038	3.6272
0.0385	3.6239000000000003
0.038900000000000004	3.6232
0.039400000000000004	3.625
0.039900000000000005	3.6295
0.040400000000000005	3.6367000000000003
0.0409	3.6466000000000003
0.0414	3.6594
0.041800000000000004	3.6750000000000003
0.042300000000000004	3.6934
0.042800000000000005	3.7148000000000003
0.043300000000000005	3.7391
0.0438	3.7664
0.0443	3.7967
0.044700000000000004	3.83
0.045200000000000004	3.8662
0.045700000000000005	3.9055
0.046200000000000005	3.9477
0.046700000000000005	3.9929
0.0472	4.041
0.0476	4.0920000000000005
0.048100000000000004	4.146
0.048600000000000004	4.2027
0.049100000000000005	4.262300000000001
0.049600000000000005	4.3246
0.050100000000000006	4.389600000000001
0.0506	4.4572
0.051000000000000004	4.5273
0.051500000000000004	4.6000000000000005
0.052000000000000005	4.675
0.052500000000000005	4.7523
0.053000000000000005	4.8318
0.053500000000000006	4.9135
0.0539	4.9971000000000005
0.054400000000000004	5.0827
0.054900000000000004	5.17
0.055400000000000005	5.259
0.055900000000000005	5.3495
0.056400000000000006	5.441400000000001
0.0568	5.5347
0.057300000000000004	5.6290000000000004
0.057800000000000004	5.7244
0.058300000000000005	5.820600000000001
0.058800000000000005	5.9175
0.059300000000000005	6.015000000000001
0.059800000000000006	6.113
0.060200000000000004	6.2111
0.060700000000000004	6.3094
0.061200000000000004	6.4076
0.061700000000000005	6.5055000000000005
0.062200000000000005	6.6031
0.0627	6.7001
0.0631	6.7964
0.0636	6.891900000000001
0.0641	6.9862
0.0646	7.079400000000001
0.0651	7.171200000000001
0.0656	7.261500000000001
0.066	7.3501
0.0665	7.436800000000001
0.067	7.5215000000000005
0.0675	7.604100000000001
0.068	7.6843
0.0685	7.7620000000000005
0.0689	7.8372
0.0694	7.9096
0.0699	7.979100000000001
0.0704	8.0455
0.0709	8.1089
0.0714	8.1689
